sell_id,price
1101209529,2104220.395372867
1101305173,511098.32144669833
1100697364,837377.7583775045
1101182386,736862.4583643985
1101215106,469742.4671473688
1101228249,679209.2924881667
1101306102,509745.255576171
1101208625,744617.0326219233
1101304412,671406.8021688838
1101213700,781082.6233982872
1101209526,1151836.1152139492
1101300253,1793674.0017744517
1101209176,820665.2810760912
1101209479,719146.2119280875
1101303554,761335.4790496795
1101201842,265821.42920996214
1101300352,490215.4430305055
1101193464,572622.2080221267
1101193987,644157.9019513462
1101195823,1887667.9443317656
1101201493,653416.2932763051
1101196434,419967.8506348334
1101306327,519288.6552329789
1101304369,497757.9003272227
1101193984,440348.27603676834
1101202995,470769.35298624774
1101192257,980758.7631081764
1101192296,688210.3810538048
1101069086,881644.1235037941
1101302642,295616.7558072517
1101297567,504995.6386089369
1101196527,690188.2011773137
1101302847,514404.2071531864
1101302733,927125.9658225346
1101177123,646761.5933217508
1101201497,609291.4111951678
1100889676,865596.8847114005
1101148651,2410149.4414565386
1101302213,550506.7616538504
1101180435,994723.888177157
1101184656,374445.4628820222
1101298448,656934.8792929394
1101302025,373367.1955608825
1101191138,527698.1094151828
1101184672,476202.0279715415
1101299678,858835.3024375709
1101164830,1290852.4514615
1101269305,733852.6514497078
1101302716,233633.74633407267
1101178671,1234561.776268271
1099161834,558505.5965559222
1101171545,764854.4806223247
1101177074,1128783.0124400898
1100642322,481816.95531383314
1101191982,322496.90980749344
1101161358,1911602.954154844
1100112196,844317.7340884086
1101297512,273398.1783496141
1101159261,531586.3820707122
1100958802,317640.59731299157
1101302240,504203.9080641681
1100891994,1085128.394133024
1101080972,1844741.6773069892
1101192535,827543.9119389103
1101178656,1284193.60303126
1101296176,2140884.677111279
1101300862,641354.3227745895
1101299309,976178.2464145877
1101184158,664637.3981629328
1101179071,880126.0598216825
1101173667,776407.0404257608
1101164814,678542.8529663152
1101297819,730415.6934127306
1098348152,1249877.7847379101
1101177004,1149062.5631635466
1101174563,315629.22478104563
1100720650,1387509.9246203867
1086176628,442721.2391810363
1100517662,1827069.467809021
1100892922,570402.7992010439
1101290800,1124667.4975422302
1101174481,749045.653953827
1101164882,1324973.8531886716
1101295134,1738878.365016525
1101092794,788814.7054417913
1099911704,703966.7601456002
1101300397,529141.4188680323
1098800444,403345.773744534
1101174479,329593.7977463212
1091531420,763384.4192424733
1096008524,1079178.2486756165
1101173088,556644.3605898612
1093151454,625432.5267070007
1100488018,425619.8844507503
1101169403,377825.8556621885
1101295763,1010915.4971872679
1100154922,554246.2999980625
1086653988,467919.3556894618
1101126868,1252125.1120503165
1101280984,383513.6734299947
1101145884,2554189.4256247818
1101152536,1678265.9911753738
1101164666,812165.9054657894
1101108474,1542422.8342990768
1101257533,1390488.2268858494
1099833632,1148819.2172322734
1101224127,1134744.2897733613
1099856976,1268384.8960777684
1101052448,792132.1323283013
1073576772,614111.1361505793
1099081786,996012.7387345238
1101173675,435995.0758830693
1101105479,1804743.1541072382
1098356826,511274.44004973595
1101161016,315127.71355625434
1101139367,1132116.1799727334
1101296688,1079348.8325170483
1088042038,556085.232064764
1100744394,1556196.322314014
1097755058,601372.6001595272
1101251384,1389389.243632739
1101130332,2106891.202771211
1099979792,1809702.7752179222
1098650762,741172.7999334655
1101056152,1067046.3638416964
1101294744,2244525.7809547936
1100178028,431758.49114636955
1078107337,1116078.2038902123
1100980428,1990641.999391875
1100900664,537758.5212806278
1101178305,784166.292126634
1101171805,758534.4170682365
1101190123,1790532.6915997423
1101164815,791161.6646079738
1101202400,485006.1520388774
1100902032,790614.3495355592
1101237501,702670.4453942061
1100103940,1342713.179638089
1097082154,468570.7431617846
1098911166,1411773.7770665856
1098359312,313111.2833729319
1101213567,938678.8323199509
1101252103,814900.9367428583
1096591728,373789.3598858561
1101211603,162884.3461766167
1092457094,1908058.5849112317
1100924374,285673.4569406494
1101186075,769912.0047857881
1101081410,411545.18842919543
1100171136,780693.9665881112
1101263464,1223238.7284918618
1101165115,561204.3953878836
1100051304,276639.6174452498
1101179016,1134787.0200095254
1100954054,388341.8798608136
1101296053,329737.5410856252
1100880030,2423918.2192051252
1098985572,682434.0561321072
1095182646,552034.1286330518
1096373712,502633.9811408813
1101265689,796704.7322366635
1100792010,601342.2094458807
1101169603,536179.7433195427
1101281578,542594.9368170794
1101209434,487941.79152822425
1100941742,1703852.1958916115
1101062512,1088833.3508694542
1092773590,555307.9961069456
1094017778,982647.9466720747
1095524690,1099205.0755495462
1101294563,703812.5212100125
1101233125,841988.3824582717
1101132822,644757.8242171974
1101259218,1902530.8333156847
1100894136,584195.9418347623
1089016058,733956.2983900754
1097610944,561495.9354985125
1086096048,647564.9808242428
1101164831,616802.5414205544
1098975094,1138886.2210251032
1101104586,648788.6157993224
1101207598,746499.7026299684
1100555942,660088.1291956408
1101100293,2338992.0944762104
1101196328,300453.5777215904
1101207966,716183.4522120958
1101291363,593343.7630419619
1101228513,811511.8809360069
1101163308,491373.4718550294
1101137979,704515.5445830944
1101258958,1534953.6650231516
1096638386,1378338.6157272088
1098316966,244227.8201092832
1101001978,504423.61709721625
1101197694,927037.4439461195
1100745906,823289.3574655816
1100389624,831905.0975512711
1101284794,531766.8497408034
1100442678,648797.1333278953
1091225002,1183396.799270928
1100931680,867310.7490026274
1101266469,718391.7851664426
1100242980,1067081.7521865142
1099995226,1058314.567679561
1100514090,428602.7752501427
1098391362,920574.690942167
1100779626,1263206.3806602936
1094126788,808063.1418388779
1097511599,436690.94070255733
1063853774,1184722.3704581305
1100459766,786087.9546502786
1089248460,1737352.0003390969
1101210525,532625.327329128
1098893832,1284554.7680777102
1101240233,557639.1579845543
1101275671,680322.2616657743
1099046998,1734484.318183514
1096477446,601572.9885420599
1100925672,687843.4960655139
1101217627,591681.844142062
1101175794,393548.4779193896
1096401232,601382.1170172758
1091375950,460551.33878294565
1075326711,1290927.907813751
1101109261,1242826.9120194456
1101164737,940719.3030326107
1101191746,778902.3633585232
1099625712,663523.9217688353
1101135621,941223.6916761032
1100792334,1697303.7858397295
1101126475,415978.4660408413
1101088675,963207.1038892886
1101124963,452384.2664197103
1099462732,568661.916784394
1101130825,1519594.7559684743
1100471090,1472614.6753363174
1100100204,2298267.680749646
1100576602,891241.4758399541
1100730106,702556.8362556122
1090410754,836833.1115733274
1101144480,727943.0410647958
1101291430,618712.2887848597
1100674720,790028.8764532259
1079458060,872045.2249575607
1096185824,1274445.6067228236
1101222991,1319790.2314101458
1101062854,661182.9876678705
1101279966,770334.7202891879
1101120385,634352.9218438356
1101127914,712489.9940810286
1093635512,388429.68379233597
1100928224,588306.6918160949
1101260994,609780.4474565334
1087080897,697197.3502623112
1100673360,394908.734814333
1100963574,383949.3256420956
1100792322,1607470.9132868648
1099235128,1119108.7224121883
1100182658,598187.6023955005
1100943084,1076240.427768934
1101202106,695617.4421647569
1101155791,534512.1996348074
1101291792,674866.0834422975
1101147381,428544.881803019
1100143428,617839.8144623077
1101209308,714413.6039911251
1101136169,282377.40940910694
1095744168,680920.894524941
1101277665,2125738.1772624166
1100599234,547883.2215814015
1101071702,636845.48187264
1100857312,871594.3062937981
1101196213,205912.3681724863
1100562360,799021.8799829257
1097690092,790590.0873059933
1101261724,1059893.0993807109
1094388514,669515.0035182755
1101259446,2337924.6194309425
1098126704,600130.9215795371
1101087812,1316871.6298697223
1100991690,1510900.604047581
1099949312,926409.1203657363
1100638834,1164118.6328121668
1101251493,452836.6158522055
1084753487,567989.9748251499
1099021126,526963.1797002679
1101295699,737326.1649581139
1087118441,459171.3481232556
1100858074,436715.65815556387
1100791216,2296353.4393624216
1095839750,610392.6110674157
1101248305,1290521.5296599357
1084387067,1031749.4385438086
1094313154,283118.727307214
1101164443,810169.3846487752
1101243420,545713.0303719433
1101121264,1156399.9209409978
1100844220,775968.2032595502
1095846216,1188457.073705064
1100531310,684831.6099697885
1100037742,365773.4787218438
1101153989,672102.7506744689
1101251840,314582.0606343003
1099782524,558722.6154489027
1100737640,552117.0277473802
1101175099,413275.31154169777
1100358666,1083573.35207357
1101235201,773400.5175878187
1092660374,752907.1437972966
1101218503,640643.047853889
1101218115,926775.0191193018
1092166276,490583.6125419874
1052738016,216048.67359716565
1101102480,867534.6854845823
1097146488,325485.37840144953
1099722140,1047027.0746602941
1101180125,527484.7256947717
1095419590,934573.1826099186
1101103124,1091532.9022224958
1101237572,1128866.8757852144
1101251250,791375.5998044391
1084460963,754491.5492311927
1100387676,1023023.5994594955
1098255856,470368.0082180669
1100762884,1258165.1979279642
1101247692,389960.1007397438
1089376140,918854.6635140941
1101075120,483289.26075349405
1100874644,915063.0016849987
1086685104,612984.8832978826
1101118541,713196.9574039916
1096998110,642726.0727449539
1092479378,883742.1939884232
1100959808,632503.1454169279
1101037882,1081887.0476602218
1101240429,752435.0675347737
1101189327,684657.5686029063
1101225345,1505176.717447211
1100740496,608061.3482727109
1101070219,885784.5021659887
1099990364,453398.99647254974
1098995410,715441.2244511049
1100767464,700498.8970758447
1101130309,1121437.7413739495
1101141034,703532.8873654265
1101223655,279345.4727976134
1097401956,611809.4828563711
1100341870,1235504.2078175284
1100935500,1909999.4966108778
1100435172,1746022.61220851
1101275556,696844.5743429952
1098673254,649740.9476470884
1101082049,406829.58250481944
1101263357,148348.6422430472
1097324920,563606.5943445155
1101160981,527254.296437691
1101251336,1090305.595795394
1101030036,644372.0696182005
1100999394,730237.2860873069
1101129457,450160.4831466916
1100588354,802855.7689447886
1100913952,542192.2089927513
1100457468,746740.972628097
1100520300,796396.9346461891
1101097732,471515.4087165292
1101283628,242677.5417970541
1089871426,637618.2757100167
1091893478,716891.6799292365
1100859864,692521.2889012549
1101180919,647534.9138882166
1100490374,645407.2797029404
1088892636,434328.80337640585
1100813630,845364.1977994238
1100787062,798498.6022478308
1096411742,166397.45986589833
1100944730,809534.3505152835
1098677812,212284.42092620296
1101281041,500456.04948111426
1101284222,381859.7328016739
1101038426,731908.6661917302
1100626500,553864.2146472917
1101254297,664959.2410739375
1099926406,545658.3785519751
1101130685,879342.426763991
1101273271,405417.64924476977
1100076186,431364.35324359266
1100865492,618181.7373979059
1100954200,277983.3102721455
1100863746,1395557.6598537033
1090187176,1092749.9174292572
1101072340,537394.7479575115
1101189754,360766.50690915843
1098611030,525673.8895123714
1092918498,773696.7016481207
1101290995,339279.7138139723
1101286762,276994.6222830179
1099813450,545365.9408712395
1101120999,457506.0679318674
1093276378,702926.7436341837
1099984460,120527.2884959463
1093039690,1280505.7099552967
1101272994,824084.939773473
1100869918,475841.9943218904
1087684374,830814.4682375599
1090702534,1580082.0494159893
1099743878,681152.2701445015
1100783202,601202.2652614997
1099736552,294219.69727025495
1071870966,131691.10783501773
1100757436,561957.9107265598
1101263632,591195.5646775021
1101019804,143378.91894934463
1099868226,623845.4299575532
1100455592,169842.63844868419
1101282615,71364.6554221735
1100522116,1209124.2204979854
1100779378,679659.6952706971
1101202086,1156114.598685852
1101126172,195262.6025567289
1100656396,296434.01421158086
1099635168,756663.2137461042
1100980204,645654.1976845266
1101084423,428374.4498268686
1100408674,678397.9516913377
1101025918,441471.6218682755
1089614631,751215.3005416065
1100368806,559551.712052257
1088917830,590421.2668460995
1078158189,888184.9336080587
1052303444,631664.856494695
1092254636,865898.8409130287
1100350010,711768.4765198537
1099650640,937721.9760350741
1100037516,293442.6778277326
1096502200,621240.6970385553
1101271967,739327.7941801882
1101159635,671415.5372265509
1101154637,598142.7717493225
1101139409,592706.4090340795
1101111705,506249.99543786386
1101104872,334609.0753292195
1072067350,1002996.234467205
1101260561,505472.86374875216
1101076736,946202.4565275353
1090420648,1347110.1447473036
1100271934,338596.1082416646
1100701278,677048.9088127962
1099509408,341556.6200461195
1100839716,1045123.7474442677
1095845002,378000.9708706785
1097879110,288121.05761143554
1099834584,517953.80254438607
1097571134,254552.00122569565
1101168281,796127.5976779831
1082860768,1169189.3731074512
1101280855,2296806.0148783345
1099345760,133157.5872432661
1100759460,326390.0129798302
1101209503,74183.8609180378
1101138075,475738.68153966643
1096005510,1264445.7333212977
1097490214,657750.8194087282
1101211654,311352.3663775491
1101064138,621394.2658684216
1101017957,711544.3927797197
1098626464,621108.5741481865
1098872050,480067.91224630637
1100885840,563906.7335566602
1100675194,1280226.0351642186
1100666966,212823.7394459533
1088230226,447754.19905156974
1101261963,695809.8058285698
1101137137,490736.5026645178
1099047464,613437.288197253
1091105678,425834.95803065033
1101085995,958777.4305659048
1101041562,675808.5369561124
1092876956,614028.7106401857
1099376856,310495.2852990991
1100371660,276979.45425570244
1101134157,608947.3154344601
1101084008,714001.6980209111
1079163872,633455.7315628137
1101207756,332132.80614130764
1101058028,353202.9241503886
1101228348,972791.4606018007
1099504696,527671.5419794208
1098855680,692203.63199869
1101161002,357727.2891270131
1097112806,803738.8206935611
1097389680,199571.13493956902
1100611256,497022.10387205106
1099146798,2287948.357833616
1100976098,1340657.2000492525
1094981814,778857.160990577
1096058130,460672.73257436446
1092260750,330699.411611471
1080679598,2060493.0545529725
1094444186,1501836.3754743296
1099321408,472981.91660171206
1100722342,688063.4546593919
1092530504,869547.3892619924
1101070193,806320.1833187192
1101247355,522077.8281875047
1090728360,544615.6568264801
1076675258,963644.0201436474
1091760360,635697.127847229
1100722282,623015.0127139989
1101273648,480200.70862190344
1093823124,728081.7167868041
1101170337,1314926.1262461194
1101129175,581531.9529655443
1100732852,578898.9621743085
1100962920,669220.6785495284
1100296466,971784.1677670322
1093408800,674519.4532863746
1101252349,720660.4166870387
1101228334,609279.8392898615
1100514944,474241.1256379073
1099963826,886007.0513625672
1100668112,610903.0101173214
1100228082,792856.1330331325
1101177415,501589.94263310137
1100790714,763459.4759435791
1100931606,879770.7720041524
1100434568,457479.4282438538
1101173529,611644.7488380081
1095825060,688177.2120940785
1100385938,587760.3601339955
1101207649,500618.39247759193
1096320866,503286.93606393976
1100897726,398091.7478324808
1100706214,693131.2002917193
1100784282,579858.4965622933
1100041102,644863.4684519252
1099537446,535355.776047891
1090713972,67141.7541089959
1101274976,491813.7862933669
1101130312,734086.8572538886
1099188404,704312.7301232103
1101037402,758913.2936258992
1100606212,227253.9831257251
1092570164,145263.48721635327
1100517224,745527.722432598
1101079888,517564.51091721223
1101278150,746917.7661919068
1101202403,545740.0188050341
1100711910,419420.61222154665
1100256320,432788.8575975031
1095040374,696767.337254423
1101037416,754395.3988509388
1099803204,880498.0298011051
1101130657,440343.2393331865
1093975010,370844.52819477464
1101155855,377985.7068764201
1092086938,909602.0559339054
1101210961,1079130.509806657
1101220586,274219.42071802897
1101020876,741697.6569595694
1101273563,499926.0996714275
1101180867,907076.0266191437
1100789772,962411.028926647
1100877796,1055517.2016977682
1101071449,415839.2562809066
1100990066,489108.2570433832
1094689482,355411.4680482172
1100227484,838955.6443716849
1099671702,647241.6614364124
1090352656,405364.90060924925
1101205109,201942.9139409576
1101037550,746016.1366538233
1100789258,404135.6790783612
1093707356,766281.5030767292
1101264309,362330.48406234244
1086902647,349967.12495957944
1097670662,532370.1231270679
1101260070,581986.79372716
1100981524,728317.6201650186
1101089031,373532.6403361349
1100871458,588121.2090659688
1101130445,747314.960626858
1101173904,527097.119814812
1089824194,1014610.2792611066
1082664470,938907.6993262261
1101035850,539182.485980323
1101166170,1179928.4729102398
1086291172,290557.77375830663
1101271537,1081067.6423819242
1101282232,63943.2918610546
1100849976,710814.5522878612
1100051572,258426.5410633143
1095603950,555606.1642079143
1100526594,855993.9993968726
1100738782,582016.9629256433
1101205966,197325.7540276424
1101086956,538284.6686157014
1095904822,131850.30559064768
1100920210,885674.8844438738
1094845446,753253.3294298402
1100591906,693225.0705053793
1094246594,989650.450585271
1086254600,596253.401466488
1101269005,605668.3719562335
1099325638,228449.9784420531
1100992630,1103636.2195245998
1097228614,588658.88910282
1099767636,673065.9036107911
1098213890,480112.9257870931
1094515128,770963.8075628885
1100173600,677727.4015640821
1099155558,435029.6145000828
1101238586,384453.928767786
1101145483,775329.8878034685
1100180814,388826.2246473372
1101250752,228577.15218120647
1096260458,565568.0251410665
1100788462,584545.4182194303
1100524224,65677.93581480972
1099052434,365614.15834587166
1091131966,538646.5588559258
1101144250,905877.8237340284
1100940216,220163.8756159631
1097344326,291062.23339334875
1099775434,326946.0179259954
1100792364,624378.141905679
1093031492,303151.12420904863
1098731080,702243.8379416738
1100518026,855689.5819906519
1079253092,700674.3694630374
1097824290,372084.2068517672
1101083832,565663.9845031261
1095409188,222663.56926293895
1100026746,337137.61032575887
1100588172,544750.0921595086
1020179587,519628.2587379433
1101109981,561249.442583605
1100183528,566060.482585031
1101165973,1339891.5254313934
1099298746,496147.74150385003
1101011335,748207.8165960117
1100800006,578867.9504515384
1100792836,654637.4981174149
1101230387,422821.11733021686
1101154533,635735.7204047584
1099867458,383873.11443062365
1100881948,283166.27330730064
1093519254,711710.5488583174
1091911856,571008.157925328
1095329862,434271.12310803775
1100643768,259799.7747608234
1093892110,555640.1726030422
1099304374,748324.3035429756
1100486616,192560.32380787117
1096262432,651275.0921921438
1100219078,309951.4714079346
1099802306,606521.6020353964
1101208310,578154.2076805183
1099116573,715964.443478026
1095198526,491189.1112432236
1101126473,794859.7303007325
1101277137,387271.68004799396
1101075066,695006.8770082454
1099096826,517309.10293757974
1100965370,505849.6217533182
1100051270,672235.5709124646
1099330240,658871.6427599384
1101210258,784982.4439142442
1099755376,572812.5637330645
1099852844,227650.35710388946
1091051336,585739.1283020765
1100792368,549843.2674981329
1101191086,586947.2138326564
1100271720,1154033.076532071
1100016386,926363.8744420841
1098593754,573576.2422730835
1100941860,1964383.0313553875
1098814192,251931.11626028502
1100454386,481236.6318066755
1099699908,658822.293194991
1089117452,942023.001902632
